model,country,category,sub_category,variant,T2I prompt,I2I prompt,base,edit_1,edit_2,edit_3,edit_4,edit_5
hidream,korea,people,soldier,,"A soldier in Korea, photorealistic.",Change the image to represent soldier in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_people_soldier.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_people_soldier_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_people_soldier_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_people_soldier_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_people_soldier_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_people_soldier_5.png
hidream,korea,people,student,,"A student in Korea, photorealistic.",Change the image to represent student in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_people_student.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_people_student_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_people_student_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_people_student_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_people_student_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_people_student_5.png
hidream,korea,people,teacher,,"A teacher in Korea, photorealistic.",Change the image to represent teacher in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_people_teacher.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_people_teacher_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_people_teacher_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_people_teacher_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_people_teacher_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_people_teacher_5.png
hidream,korea,wildlife,animal,common,"Common animal in Korea, photorealistic.",Change the image to represent common animal in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_wildlife_animal_common.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_wildlife_animal_common_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_wildlife_animal_common_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_wildlife_animal_common_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_wildlife_animal_common_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_wildlife_animal_common_5.png
hidream,korea,wildlife,animal,general,"Animal in Korea, photorealistic.",Change the image to represent animal in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_wildlife_animal_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_wildlife_animal_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_wildlife_animal_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_wildlife_animal_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_wildlife_animal_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_wildlife_animal_general_5.png
hidream,korea,wildlife,animal,national,"National animal in Korea, photorealistic.",Change the image to represent national animal in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_wildlife_animal_national.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_wildlife_animal_national_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_wildlife_animal_national_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_wildlife_animal_national_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_wildlife_animal_national_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_wildlife_animal_national_5.png
hidream,korea,wildlife,plant,common,"Common plant in Korea, photorealistic.",Change the image to represent common animal in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_wildlife_plant_common.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_wildlife_plant_common_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_wildlife_plant_common_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_wildlife_plant_common_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_wildlife_plant_common_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_wildlife_plant_common_5.png
hidream,korea,wildlife,plant,general,"Plant in Korea, photorealistic.",Change the image to represent animal in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_wildlife_plant_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_wildlife_plant_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_wildlife_plant_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_wildlife_plant_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_wildlife_plant_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_wildlife_plant_general_5.png
hidream,korea,wildlife,plant,national,"National plant in Korea, photorealistic.",Change the image to represent national animal in Korea.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_korea_wildlife_plant_national.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_korea_wildlife_plant_national_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_korea_wildlife_plant_national_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_korea_wildlife_plant_national_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_korea_wildlife_plant_national_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_korea_wildlife_plant_national_5.png
hidream,nigeria,architecture,house,general,"House in Nigeria, photorealistic.",Change the image to represent house in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_architecture_house_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_architecture_house_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_architecture_house_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_architecture_house_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_architecture_house_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_architecture_house_general_5.png
hidream,nigeria,architecture,house,modern,"Modern house in Nigeria, photorealistic.",Change the image to represent modern house in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_architecture_house_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_architecture_house_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_architecture_house_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_architecture_house_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_architecture_house_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_architecture_house_modern_5.png
hidream,nigeria,architecture,house,traditional,"Traditional house in Nigeria, photorealistic.",Change the image to represent traditional house in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_architecture_house_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_architecture_house_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_architecture_house_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_architecture_house_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_architecture_house_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_architecture_house_traditional_5.png
hidream,nigeria,architecture,landmark,general,"Landmark in Nigeria, photorealistic.",Change the image to represent landmark in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_architecture_landmark_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_architecture_landmark_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_architecture_landmark_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_architecture_landmark_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_architecture_landmark_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_architecture_landmark_general_5.png
hidream,nigeria,architecture,landmark,modern,"Modern landmark in Nigeria, photorealistic.",Change the image to represent modern landmark in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_architecture_landmark_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_architecture_landmark_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_architecture_landmark_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_architecture_landmark_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_architecture_landmark_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_architecture_landmark_modern_5.png
hidream,nigeria,architecture,landmark,traditional,"Traditional landmark in Nigeria, photorealistic.",Change the image to represent traditional landmark in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_architecture_landmark_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_architecture_landmark_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_architecture_landmark_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_architecture_landmark_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_architecture_landmark_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_architecture_landmark_traditional_5.png
hidream,nigeria,art,dance,general,"Dance in Nigeria, photorealistic.",Change the image to represent dance in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_dance_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_dance_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_dance_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_dance_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_dance_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_dance_general_5.png
hidream,nigeria,art,dance,modern,"Modern dance in Nigeria, photorealistic.",Change the image to represent modern dance in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_dance_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_dance_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_dance_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_dance_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_dance_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_dance_modern_5.png
hidream,nigeria,art,dance,traditional,"Traditional dance in Nigeria, photorealistic.",Change the image to represent traditional dance in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_dance_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_dance_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_dance_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_dance_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_dance_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_dance_traditional_5.png
hidream,nigeria,art,painting,general,"Painting in Nigeria, photorealistic.",Change the image to represent painting in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_painting_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_painting_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_painting_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_painting_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_painting_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_painting_general_5.png
hidream,nigeria,art,painting,modern,"Modern painting in Nigeria, photorealistic.",Change the image to represent modern painting in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_painting_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_painting_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_painting_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_painting_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_painting_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_painting_modern_5.png
hidream,nigeria,art,painting,traditional,"Traditional painting in Nigeria, photorealistic.",Change the image to represent traditional painting in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_painting_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_painting_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_painting_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_painting_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_painting_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_painting_traditional_5.png
hidream,nigeria,art,sculpture,general,"Sculpture in Nigeria, photorealistic.",Change the image to represent sculpture in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_sculpture_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_sculpture_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_sculpture_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_sculpture_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_sculpture_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_sculpture_general_5.png
hidream,nigeria,art,sculpture,modern,"Modern sculpture in Nigeria, photorealistic.",Change the image to represent modern sculpture in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_sculpture_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_sculpture_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_sculpture_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_sculpture_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_sculpture_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_sculpture_modern_5.png
hidream,nigeria,art,sculpture,traditional,"Traditional sculpture in Nigeria, photorealistic.",Change the image to represent traditional sculpture in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_art_sculpture_traditional.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_art_sculpture_traditional_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_art_sculpture_traditional_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_art_sculpture_traditional_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_art_sculpture_traditional_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_art_sculpture_traditional_5.png
hidream,nigeria,event,festival,general,"Festival in Nigeria, photorealistic.",Change the image to represent festival in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_event_festival_general.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_event_festival_general_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_event_festival_general_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_event_festival_general_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_event_festival_general_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_event_festival_general_5.png
hidream,nigeria,event,festival,modern,"Modern festival in Nigeria, photorealistic.",Change the image to represent modern festival in Nigeria.,https://ecb-pub.s3.amazonaws.com/hidream/base/hidream_nigeria_event_festival_modern.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_1/hidream_nigeria_event_festival_modern_1.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_2/hidream_nigeria_event_festival_modern_2.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_3/hidream_nigeria_event_festival_modern_3.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_4/hidream_nigeria_event_festival_modern_4.png,https://ecb-pub.s3.amazonaws.com/hidream/edit_5/hidream_nigeria_event_festival_modern_5.png
