model,country,category,sub_category,variant,T2I prompt,I2I prompt,base,edit_1,edit_2,edit_3,edit_4,edit_5
nextstep,korea,event,game,modern,"Modern game in Korea, photorealistic.",Change the image to represent modern game in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_game_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_game_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_game_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_game_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_game_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_game_modern_5.png
nextstep,korea,event,game,traditional,"Traditional game in Korea, photorealistic.",Change the image to represent traditional game in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_game_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_game_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_game_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_game_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_game_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_game_traditional_5.png
nextstep,korea,event,religious_ritual,general,"Religious ritual in Korea, photorealistic.",Change the image to represent religious ritual in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_religious_ritual_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_religious_ritual_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_religious_ritual_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_religious_ritual_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_religious_ritual_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_religious_ritual_general_5.png
nextstep,korea,event,religious_ritual,modern,"Modern eligious ritual in Korea, photorealistic.",Change the image to represent modern religious ritual in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_religious_ritual_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_religious_ritual_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_religious_ritual_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_religious_ritual_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_religious_ritual_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_religious_ritual_modern_5.png
nextstep,korea,event,religious_ritual,traditional,"Traditional religious ritual in Korea, photorealistic.",Change the image to represent traditional religious ritual in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_religious_ritual_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_religious_ritual_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_religious_ritual_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_religious_ritual_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_religious_ritual_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_religious_ritual_traditional_5.png
nextstep,korea,event,sport,general,"Sport in Korea, photorealistic.",Change the image to represent sport in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_sport_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_sport_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_sport_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_sport_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_sport_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_sport_general_5.png
nextstep,korea,event,sport,modern,"Modern sport in Korea, photorealistic.",Change the image to represent modern sport in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_sport_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_sport_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_sport_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_sport_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_sport_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_sport_modern_5.png
nextstep,korea,event,sport,traditional,"Traditional sport in Korea, photorealistic.",Change the image to represent traditional sport in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_sport_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_sport_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_sport_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_sport_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_sport_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_sport_traditional_5.png
nextstep,korea,event,wedding,general,"Wedding in Korea, photorealistic.",Change the image to represent wedding in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_wedding_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_wedding_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_wedding_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_wedding_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_wedding_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_wedding_general_5.png
nextstep,korea,event,wedding,modern,"Modern wedding in Korea, photorealistic.",Change the image to represent modern wedding in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_wedding_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_wedding_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_wedding_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_wedding_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_wedding_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_wedding_modern_5.png
nextstep,korea,event,wedding,traditional,"Traditional wedding in Korea, photorealistic.",Change the image to represent traditional wedding in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_event_wedding_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_event_wedding_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_event_wedding_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_event_wedding_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_event_wedding_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_event_wedding_traditional_5.png
nextstep,korea,fashion,accessories,general,"Accessories in Korea, photorealistic.",Change the image to represent accessories in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_accessories_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_accessories_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_accessories_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_accessories_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_accessories_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_accessories_general_5.png
nextstep,korea,fashion,accessories,modern,"Modern accessories in Korea, photorealistic.",Change the image to represent modern accessories in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_accessories_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_accessories_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_accessories_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_accessories_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_accessories_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_accessories_modern_5.png
nextstep,korea,fashion,accessories,traditional,"Traditional accessories in Korea, photorealistic.",Change the image to represent traditional accessories in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_accessories_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_accessories_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_accessories_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_accessories_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_accessories_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_accessories_traditional_5.png
nextstep,korea,fashion,clothing,general,"Clothing in Korea, photorealistic.",Change the image to represent clothing in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_clothing_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_clothing_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_clothing_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_clothing_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_clothing_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_clothing_general_5.png
nextstep,korea,fashion,clothing,modern,"Modern clothing in Korea, photorealistic.",Change the image to represent modern clothing in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_clothing_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_clothing_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_clothing_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_clothing_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_clothing_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_clothing_modern_5.png
nextstep,korea,fashion,clothing,traditional,"Traditional clothing in Korea, photorealistic.",Change the image to represent traditional clothing in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_clothing_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_clothing_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_clothing_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_clothing_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_clothing_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_clothing_traditional_5.png
nextstep,korea,fashion,makeup,general,"Makeup in Korea, photorealistic.",Change the image to represent makeup in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_makeup_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_makeup_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_makeup_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_makeup_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_makeup_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_makeup_general_5.png
nextstep,korea,fashion,makeup,modern,"Modern makeup in Korea, photorealistic.",Change the image to represent modern makeup in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_makeup_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_makeup_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_makeup_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_makeup_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_makeup_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_makeup_modern_5.png
nextstep,korea,fashion,makeup,traditional,"Traditional makeup in Korea, photorealistic.",Change the image to represent traditional makeup in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_fashion_makeup_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_fashion_makeup_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_fashion_makeup_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_fashion_makeup_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_fashion_makeup_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_fashion_makeup_traditional_5.png
nextstep,korea,food,beverage,general,"Beverage in Korea, photorealistic.",Change the image to represent beverage in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_food_beverage_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_food_beverage_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_food_beverage_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_food_beverage_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_food_beverage_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_food_beverage_general_5.png
nextstep,korea,food,beverage,modern,"Modern beverage in Korea, photorealistic.",Change the image to represent modern beverage in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_food_beverage_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_food_beverage_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_food_beverage_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_food_beverage_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_food_beverage_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_food_beverage_modern_5.png
nextstep,korea,food,beverage,traditional,"Traditional beverage in Korea, photorealistic.",Change the image to represent traditional beverage in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_food_beverage_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_food_beverage_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_food_beverage_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_food_beverage_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_food_beverage_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_food_beverage_traditional_5.png
nextstep,korea,food,dessert,general,"Dessert in Korea, photorealistic.",Change the image to represent dessert in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_food_dessert_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_food_dessert_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_food_dessert_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_food_dessert_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_food_dessert_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_food_dessert_general_5.png
nextstep,korea,food,dessert,modern,"Modern dessert in Korea, photorealistic.",Change the image to represent modern dessert in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_food_dessert_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_food_dessert_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_food_dessert_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_food_dessert_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_food_dessert_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_food_dessert_modern_5.png
nextstep,korea,food,dessert,traditional,"Traditional dessert in Korea, photorealistic.",Change the image to represent traditional dessert in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_food_dessert_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_food_dessert_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_food_dessert_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_food_dessert_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_food_dessert_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_food_dessert_traditional_5.png
nextstep,korea,food,main_dish,general,"Main dish in Korea, photorealistic.",Change the image to represent main dish in Korea.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_korea_food_main_dish_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_korea_food_main_dish_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_korea_food_main_dish_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_korea_food_main_dish_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_korea_food_main_dish_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_korea_food_main_dish_general_5.png
